Web ID,Region,Reported Date,Reported Year,Month Number,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
40373,Mediterranean,6-Aug-15,2015,,Aug,22,200,222,373,2,,2,Drowning,"Abot 16 miles north of Libya, in the Channel of Sicily",IOM Italy,"34.289000000000, 12.766100000000",Central Mediterranean,http://bit.ly/1TdIZAp,Uncategorized,4
41076,North Africa,5-Aug-15,2015,,Aug,1,,1,,,,,Vehicle Accident,"Between Al Qadarif and Metama, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.599487000000, 35.630127000000",,,Northern Africa,2
40941,Mediterranean,3-Aug-15,2015,,Aug,5,,5,,,,,Unknown,,IOM Italy,"34.981478400000, 23.490953900000",Central Mediterranean,,Uncategorized,4
40841,Mediterranean,3-Aug-15,2015,,Aug,1,,1,,,1,,Suffocation,On board a boat from Melilla to the mainland Almeria,BBC,"36.834047000000, -2.463713600000",Western Mediterranean,http://bbc.in/1KOMRAy,Uncategorized,1
40372,Mediterranean,2-Aug-15,2015,,Aug,4,,4,,,4,,Drowning,Near Ceuta,AFP,"35.927200000000, -5.325470000000",Western Mediterranean,http://yhoo.it/1M2JMOU,Uncategorized,1
40940,North Africa,1-Aug-15,2015,,Aug,1,,1,,,,,Unknown,"Sirte, Libya",MHub,"31.199373000000, 16.596383000000",,,Northern Africa,2
41071,North Africa,1-Aug-15,2015,,Aug,1,,1,,,,,Vehicle Accident,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40840,North Africa,1-Aug-15,2015,,Aug,1,,1,,,,,Suffocation,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40663,North Africa,1-Aug-15,2015,,Aug,1,,1,,,,,Murdered,"Sirte, Libya",MHub,"31.199373000000, 16.596383000000",,,Northern Africa,2
40800,North Africa,1-Aug-15,2015,,Aug,1,,1,,,,,Starvation,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
41047,Europe,29-Jul-15,2015,,Jul,1,,1,,,1,,Vehicle Accident,"Eurotunnel, France",The Guardian,"50.951300000000, 1.858690000000",Calais to United Kingdom,"http://bit.ly/1glqwRa, http://bit.ly/1Im65dN",Western Europe,3
40933,Mediterranean,27-Jul-15,2015,,Jul,14,,14,,,9,,Unknown,Off the coast of Libya,IOM Italy,"34.234500000000, 14.743700000000",Central Mediterranean,,Uncategorized,4
41056,Europe,27-Jul-15,2015,,Jul,1,,1,,,1,,Vehicle Accident,"Eurotunnel, France",Liberation Society,"50.951300000000, 1.858690000000",Calais to United Kingdom,http://www.liberation.fr/societe/2015/07/29/des-noms-derrieres-les-migrants-morts-a-calais_1355183,Western Europe,1
40369,Europe,24-Jul-15,2015,,Jul,1,,1,,,1,,Drowning,"Calais, Eurotunnel site",The Express,"50.926453900000, 1.796831500000",Calais to United Kingdom,http://bit.ly/1HXOSXN,Western Europe,1
41046,Europe,24-Jul-15,2015,,Jul,1,,1,,1,,,Vehicle Accident,"A16 motorway, Northern France, near Channel Tunnel",The Express,"50.003540600000, 2.171915600000",Calais to United Kingdom,http://bit.ly/1IiUz1J,Western Europe,1
41005,Europe,24-Jul-15,2015,,Jul,1,,1,,,,,Unknown,British side of Eurotunnel,Independent,"51.096029100000, 1.037926800000",Calais to United Kingdom,http://ind.pn/1Irgvhr,Northern Europe,1
40799,North Africa,23-Jul-15,2015,,Jul,7,,7,,,,,Starvation,"Saraha Desert, beween Sudan and Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.744540000000, 22.352479300000",,,Northern Africa,2
40368,Mediterranean,23-Jul-15,2015,,Jul,40,,40,,,,,Drowning,Off the coast of Libya,Press TV,"34.234500000000, 14.743700000000",Central Mediterranean,http://www.presstv.ir/Detail/2015/07/23/421569/migrants-dead-Libya-coast-Mediterranean-Europe,Uncategorized,1
40798,North Africa,23-Jul-15,2015,,Jul,1,,1,,,,,Starvation,"Saraha Desert, north of Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.227478000000, 23.503113000000",,,Northern Africa,2
40366,Europe,19-Jul-15,2015,,Jul,1,,1,,,1,1,Drowning,"Eurotunnel, France",Calais Migrant Solidarity,"49.382400000000, 2.109380000000",Calais to United Kingdom,https://calaismigrantsolidarity.wordpress.com/deaths-at-the-calais-border/,Western Europe,4
41055,Europe,16-Jul-15,2015,,Jul,1,,1,,,1,,Vehicle Accident,"Calais, France",Calais Migrant Solidarity,"50.951300000000, 1.858690000000",Calais to United Kingdom,https://calaismigrantsolidarity.wordpress.com/deaths-at-the-calais-border/,Western Europe,4
40365,Mediterranean,16-Jul-15,2015,,Jul,6,,6,10,,,,Drowning,"Off the coast of the province of Canakkale, northwestern Turkey, en route to Lesvos",IOM Greece,"39.283600000000, 26.505700000000",Eastern Mediterranean,http://bit.ly/1gDj5op,Uncategorized,4
41041,Europe,15-Jul-15,2015,,Jul,1,,1,,,1,,Vehicle Accident,"M5 near border crossing at Roezke, Hungary",Hu Lala,"46.186966000000, 19.991362000000",Western Balkans,http://bit.ly/1MIyn3k,Eastern Europe,1
40714,Mediterranean,15-Jul-15,2015,,Jul,1,,1,,1,,1,Hypoglycemia,Between Libya and Italy,IOM Italy,"35.746500000000, 14.414100000000",Central Mediterranean,"http://bit.ly/1LxGjrn, http://bit.ly/1gJKO6T",Uncategorized,4
40364,Mediterranean,15-Jul-15,2015,,Jul,100,,100,,,,,Drowning,"Tajoura, 10 km east of Tripoli",Migrant Report,"32.865295722001, 13.092461346875",Central Mediterranean,http://bit.ly/1SkzR7f,Uncategorized,1
41054,Europe,13-Jul-15,2015,,Jul,1,,1,,,1,,Vehicle Accident,"Calais-Eurotunnel, France",Calais Migrant Solidarity,"51.017900000000, 1.474550000000",Calais to United Kingdom,https://calaismigrantsolidarity.wordpress.com/deaths-at-the-calais-border/,Western Europe,4
40672,Mediterranean,10-Jul-15,2015,,Jul,30,,30,,,,,Presumed drowning,"Off the Tunisian coast, close to the city of Kelef.",IOM Italy,"32.750000000000, 13.716700000000",Central Mediterranean,,Uncategorized,4
40363,Mediterranean,9-Jul-15,2015,,Jul,9,,9,,1,8,,Drowning,"Off the coast of Ben Guerdane, southern Tunisia",IOM Tunisia and The Local,"31.653400000000, 31.289100000000",Central Mediterranean,http://bit.ly/1G6D5Em,Uncategorized,4
40538,Mediterranean,9-Jul-15,2015,,Jul,12,,12,106,4,,,Drowning,About 40 miles north of Libya,"IOM Italy, Reuters","37.779414000000, 26.353410000000",Central Mediterranean,http://reut.rs/1M3kAIt,Uncategorized,4
40857,Europe,7-Jul-15,2015,,Jul,1,,1,,,1,,Train Accident,"French entrance to Channel Tunnel, France",BBC and The Guardian,"50.914300000000, 1.800380000000",Calais to United Kingdom,"http://bbc.in/1HalLjR, http://bit.ly/1TnlRvV",Western Europe,3
40361,Mediterranean,7-Jul-15,2015,,Jul,3,15,18,19,,,,Drowning,Between the Greek islands of Farmakonisi and Agathonisi,IOM Greece - via Greek Authorities,"37.351100000000, 27.037100000000",Eastern Mediterranean,http://bit.ly/1NRPfY7,Uncategorized,5
40797,North Africa,6-Jul-15,2015,,Jul,1,,1,,,,,Starvation,Sudanese border with Libya,Mixed Migration Monitoring Mechanism Initiative (4Mi),"16.121094000000, 32.310913000000",,,Northern Africa,2
40667,North Africa,1-Jul-15,2015,,Jul,1,,1,,,,,Murdered,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40719,North Africa,1-Jul-15,2015,,Jul,2,,2,,,,,Sickness and lack of access to medicines,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40796,North Africa,1-Jul-15,2015,,Jul,3,,3,,,,,Starvation,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40665,North Africa,1-Jul-15,2015,,Jul,2,,2,,,,,Murdered,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40305,North Africa,1-Jul-15,2015,,Jul,1,,1,,,,,"Dehydration, Starvation","Between Ajdabiya and Tripoli, Libya",MHub,"31.363666900000, 10.233956100000",,,Northern Africa,2
41070,North Africa,1-Jul-15,2015,,Jul,1,,1,,,,,Vehicle Accident,"Sahara Desert, between Agadez, Niger and Sabha, Libya",MHub,"19.075158000000, 8.024068000000",,,Northern Africa,2
40795,North Africa,1-Jul-15,2015,,Jul,1,,1,,,,,Starvation,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40924,North Africa,1-Jul-15,2015,,Jul,1,,1,,,,,Unknown,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40585,North Africa,1-Jul-15,2015,,Jul,1,,1,,,,,"Exposure, Hyperthermia","Sahara Desert, between Hagas, Sudan and Shaidi, Libya",MHub,"21.459778100000, 21.471366900000",,,Northern Africa,2
41069,North Africa,1-Jul-15,2015,,Jul,3,,3,,,,,Vehicle Accident,"Sahara Desert, between Khartoum, Sudan and Ajdabiya, Libya",MHub,"19.545270100000, 21.922914300000",,,Northern Africa,2
44608,North Africa,30-Jun-15,2015,,Jun,2,,2,,,,,Dehydration,"Sahara Desert between Niamey, Niger and Subratha, Libya",MHub,"15.712389863732, 4.981830712500",,,Northern Africa,2
41053,Europe,29-Jun-15,2015,,Jun,1,,1,,1,,,Vehicle Accident,"A16 between Calais and Marck, France",Calais Migrant Solidarity,"49.610700000000, 2.109380000000",Calais to United Kingdom,http://bit.ly/1DPsGT2,Western Europe,4
40856,Europe,26-Jun-15,2015,,Jun,1,,1,,,1,,Train Accident,"French entrance to Channel Tunnel, France",The Guardian,"46.227638000000, 2.213749000000",Calais to United Kingdom,http://bit.ly/1KNxevI,Western Europe,1
40721,Mediterranean,25-Jun-15,2015,,Jun,1,,1,,1,,,Hypoglycemia,Unspecified location between Egypt and Italy,Action Group for Palestinians of Syria,"35.128838500000, 18.902833900000",Central Mediterranean,http://actionpal.org.uk,Uncategorized,4
40359,Mediterranean,23-Jun-15,2015,,Jun,6,,6,66,1,,,Drowning,"3.2 kilometers from the resort city of Bodrum, near Kara Ada, en route to Kos","Anadolu Agency and Today's Zaman, Action Group for Palestinian of Syria","37.005900000000, 27.419600000000",Eastern Mediterranean,"http://bit.ly/1IbWNVk, http://bit.ly/1CqKrm6",Uncategorized,4
40689,Mediterranean,23-Jun-15,2015,,Jun,1,,1,,,,,Shot,Off the coast of Libya,IOM Rome and Breitbart,"34.234500000000, 14.743700000000",Central Mediterranean,http://bit.ly/1PkI3I5,Uncategorized,4
40541,Mediterranean,20-Jun-15,2015,,Jun,,22,22,,,,,Drowning,"Boat left from the coast of Al Hoceima, Morocco. Search called off after 2 days with no sign",Asociación Pro Derechos Humanos de Andalucía,"35.352515000000, -3.976368000000",Western Mediterranean,http://www.apdha.org/media/informe-frontera-sur-2016-web.pdf,Uncategorized,3
40669,Europe,18-Jun-15,2015,,Jun,1,,1,,,1,,Plane stowaway,"Heathrow Airport, UK",The Guardian,"51.471150000000, -0.456487000000",,"http://bit.ly/1Rgw7b9, http://bit.ly/1Bs6I7M",Northern Europe,3
40357,Mediterranean,17-Jun-15,2015,,Jun,3,,3,,,3,,Drowning,,IOM Italy,"34.981478400000, 23.490953900000",Central Mediterranean,,Uncategorized,4
40299,North Africa,15-Jun-15,2015,,Jun,15,,15,,,,,Dehydration,"Near Dirkou, northeast of Agadez, Niger",IOM Niger,"19.000389000000, 12.894990000000",,,Northern Africa,4
40300,North Africa,3-Jun-15,2015,,Jun,,,0,,,,,Dehydration,"Between Arlit in Niger and Algeria. 67 and 70 km Northeast of Assamaka, Niger.",IOM Niger,"19.387730500000, 5.714761600000",,,Northern Africa,4
40298,North Africa,3-Jun-15,2015,,Jun,,,0,,,,,Dehydration,"Between Arlit in Niger and Algeria. 67 and 70 km Northeast of Assamaka, Niger.",IOM Niger,"20.145079000000, 7.404254000000",,,Northern Africa,4
40297,North Africa,3-Jun-15,2015,,Jun,18,,18,,1,17,,Dehydration,"Between Arlit in Niger and Algeria. 67 and 70 km Northeast of Assamaka, Niger.",IOM Niger,"19.387730500000, 5.714761600000",,http://bit.ly/1N2FLsN,Northern Africa,4
41099,North Africa,1-Jun-15,2015,,Jun,1,,1,,,,,Violence,"Sahara Desert between Agadez, Niger and Libya",MHub,"19.075158000000, 8.024068000000",,,Northern Africa,2
40913,North Africa,1-Jun-15,2015,,Jun,1,,1,,,,,Unknown,"Sahara Desert between Agadez, Niger and Libya",MHub,"20.084053000000, 10.741789000000",,,Northern Africa,2
40664,North Africa,1-Jun-15,2015,,Jun,1,,1,,,,,Murdered,"Sahara Desert between Agadez, Niger and Libya",MHub,"19.075158000000, 8.024068000000",,,Northern Africa,2
40304,North Africa,1-Jun-15,2015,,Jun,2,,2,,,,,"Dehydration, Starvation","Sahara Desert between Agadez, Niger and Libya",MHub,"20.084053000000, 10.741789000000",,,Northern Africa,2
41067,Europe,31-May-15,2015,,May,1,,1,,,1,,Vehicle Accident,"A16 Highway at the entrance to the Eurotunnel, France",Calais Migrants Solidarity,"49.610700000000, 1.406250000000",Calais to United Kingdom,http://bit.ly/1DPsGT2,Western Europe,4
44607,North Africa,31-May-15,2015,,May,1,,1,,,,,Vehicle Accident,"Sahara Desert, between Agadez, Niger and Tripoli, Libya",MHub,"24.026731964107, 13.154260888876",,,Northern Africa,2
40285,Mediterranean,30-May-15,2015,,May,17,8,25,454,,,,"Burned, Drowning",Central Med,IOM Italy,"35.050314391584, 18.113846750000",Central Mediterranean,,Uncategorized,4
40587,Mediterranean,26-May-15,2015,,May,1,,1,,,1,1,Fall from boat,"Rocks near the port of Melilla, Spain",Asociación Pro Derechos Humanos de Andalucía,"35.880463000000, -5.320930000000",Western Mediterranean,http://www.apdha.org/media/informe-frontera-sur-2016-web.pdf,Uncategorized,3
40354,Mediterranean,25-May-15,2015,,May,5,,5,25,,,,Drowning,"off coast of Kafr el-Sheikh, Egypt",Le Figaro,"38.324300000000, 26.288780000000",Central Mediterranean,http://bit.ly/1AqSSCy,Uncategorized,1
40301,North Africa,23-May-15,2015,,May,1,,1,,,,,"Dehydration, Harsh conditions","Brega, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"30.410095000000, 19.569885000000",,,Northern Africa,2
40352,Mediterranean,23-May-15,2015,,May,5,,5,49,,,,Drowning,Teboulba,Business Stanard,"35.643960100000, 10.946793900000",Central Mediterranean,http://www.business-standard.com/article/pti-stories/5-italy-bound-tunisian-migrants-drown-49-rescued-in-med-115052300647_1.html,Uncategorized,1
40838,Mediterranean,21-May-15,2015,,May,1,,1,,,1,1,Suffocation,Unknown - Central Med,IOM Rome,"35.309949500000, 13.479818300000",Central Mediterranean,,Uncategorized,4
40286,Europe,12-May-15,2015,,May,1,,1,,,1,,Crushed in back of truck,"Genas, France",Lyon Capitale,"45.732148000000, 4.999428000000",,http://bit.ly/1HpTRGh,Western Europe,1
40535,Mediterranean,4-May-15,2015,,May,5,41,46,91,,46,,Drowning,Between Libya and Italy/Malta. Rescued by Maltese ship,IOM Rome also see BBC,"36.391620500000, 14.349836900000",Central Mediterranean,http://bbc.in/1OX7XSF,Uncategorized,4
40349,Mediterranean,2-May-15,2015,,May,3,,3,31,,,,Drowning,"Off the coast of Beheira’s Edku city, Egypt",Ahram Online,"31.299627700000, 30.292163700000",Central Mediterranean,http://bit.ly/1brfBSA,Uncategorized,1
40540,Mediterranean,2-May-15,2015,,May,10,,10,,,,,Drowning,Various - Central Med (off Libya),BBC,"31.594035217005, 18.109550500000",Central Mediterranean,http://bbc.in/1QcE8e3,Uncategorized,1
40661,North Africa,1-May-15,2015,,May,2,,2,,,,,Murdered,"Sahara Desert, between Niamey, Niger and Tripoli, Libya",MHub,"19.789357100000, 10.763283100000",,,Northern Africa,2
41066,North Africa,1-May-15,2015,,May,1,,1,,,,,Vehicle Accident,"Sahara Desert, between Agadez, Niger and Tripoli, Libya",MHub,"19.075158000000, 8.024068000000",,,Northern Africa,2
41102,North Africa,1-May-15,2015,,May,2,,2,,,,,Violence,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40290,North Africa,1-May-15,2015,,May,6,,6,,,,,Dehydration,"Sahara Desert, between Yantala, Niger and Tripoli, Libya",MHub,"23.875410200000, 12.847447600000",,,Northern Africa,2
44606,North Africa,30-Apr-15,2015,,Apr,2,,2,,,,,Shot,"Misurata, Libya",MHub,"32.318625356454, 15.161053695703",,,Northern Africa,2
40863,Europe,24-Apr-15,2015,,Apr,1,,1,,,1,,Train Accident,"Near Skopje, Macedonia",Free Radio Europe - reporet based on dpa,"41.997346200000, 21.427995600000",Western Balkans,http://bit.ly/1doBmUH,Southern Europe,1
40862,Europe,23-Apr-15,2015,,Apr,14,,14,36,,,,Train Accident,"Pcinja, Veles, Macedonia",Macedonia Information Agency,"41.716456300000, 21.772296600000",Western Balkans,http://ind.pn/1EvSuCe,Southern Europe,1
40288,Mediterranean,21-Apr-15,2015,,Apr,1,,1,,,1,,"Crushed, Vehicle Accident","under bus on ferry from Igoumenitsa, Greece to Bari, Italy",The Local.it,"41.150241784105, 17.421187906250",Central Mediterranean,http://bit.ly/1XZhNnY,Uncategorized,1
40347,Mediterranean,20-Apr-15,2015,,Apr,1,,1,88,,1,,Drowning,"Zephyros beach, Rhodes, Greece (right on coast)","Reuters and IOM Greece, Action Group for Palestinians of Syria","36.352782000000, 27.938259000000",Eastern Mediterranean,"http://reut.rs/1aJQdqM, http://bit.ly/1G3jtSr, http://bit.ly/1JagTQG",Uncategorized,4
40346,Mediterranean,20-Apr-15,2015,,Apr,2,,2,88,1,2,1,Drowning,"Zephyros beach, Rhodes, Greece (right on coast)",Reuters and IOM Greece,"33.712300000000, 11.447400000000",Eastern Mediterranean,"http://reut.rs/1aJQdqM, http://bit.ly/1G3jtSr, http://bit.ly/1JagTQG",Uncategorized,4
40345,Mediterranean,18-Apr-15,2015,,Apr,750,272,"1,022",28,,,,Drowning,"120 miles south of Lampedusa, 110 kilometers north of Libya (almost 70 miles)",ICRC,"35.030000000000, 14.677700000000",Central Mediterranean,http://bit.ly/1Oa2qYi,Uncategorized,4
40595,Mediterranean,17-Apr-15,2015,,Apr,1,0,1,70,1,,,Fuel burns,Between Libya and Italy,UNHCR,"35.746500000000, 14.414100000000",Central Mediterranean,,Uncategorized,4
40344,Mediterranean,16-Apr-15,2015,,Apr,,41,41,4,,41,,Drowning,Unspecified location between Libya and Italy,IOM Italy,"34.885900000000, 14.414100000000",Central Mediterranean,http://bbc.in/1FYdROo,Uncategorized,4
40534,Mediterranean,16-Apr-15,2015,,Apr,,12,12,15,,,,Drowning,Unspecified location between Libya and Italy,Al Jazeera and IOM Rome,"35.746500000000, 14.414100000000",Central Mediterranean,http://bit.ly/1E7QmCi,Uncategorized,4
40341,Mediterranean,13-Apr-15,2015,,Apr,9,391,400,144,,,,Drowning,80 miles off the Libyan coasts,IOM Italy from Flavio 29/04/2015,"36.173400000000, 17.572607000000",Central Mediterranean,http://bit.ly/1H7aT96,Uncategorized,4
40901,Mediterranean,10-Apr-15,2015,,Apr,1,,1,,,,,Unknown,Off the coast of Libya,Reuters,"34.234500000000, 14.743700000000",Central Mediterranean,http://reut.rs/1CAcI9w,Uncategorized,1
40339,Mediterranean,10-Apr-15,2015,,Apr,2,,2,129,1,1,,Drowning,"Unspecified location off the coast of Kafr el-Sheikh, Egypt",Global Post,"31.106319800000, 30.941975100000",Central Mediterranean,http://bit.ly/1FEvuCG,Uncategorized,1
40337,Mediterranean,6-Apr-15,2015,,Apr,7,4,11,9,,,,Drowning,"Aegean Sea Mugla Bozburun, Ye?ilova Gulf, Turkey, en route to Kos","APA news, Turkish Coast Guard Command","37.466700000000, 26.966700000000",Eastern Mediterranean,http://bit.ly/1c7Atzj,Uncategorized,5
40296,North Africa,1-Apr-15,2015,,Apr,1,,1,,,,,Dehydration,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40718,North Africa,1-Apr-15,2015,,Apr,2,,2,,,,,Sickness and lack of access to medicines,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
41109,North Africa,1-Apr-15,2015,,Apr,1,,1,,,,,Violence,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40717,North Africa,1-Apr-15,2015,,Apr,1,,1,,,,,Sickness and lack of access to medicines,"Sahara Desert, between Agadez, Niger and Tripoli, Libya",MHub,"19.075158000000, 8.024068000000",,,Northern Africa,2
40820,North Africa,29-Mar-15,2015,,Mar,4,,4,,,,,"Starvation, Dehydration, Suffocation","In the Sahara Desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"28.949376800000, 17.285763500000",,,Northern Africa,2
40335,Mediterranean,19-Mar-15,2015,,Mar,3,0,3,84,,,,Drowning,"Zarzis, Tunisa",IOM Tunisia,"33.504103500000, 11.088149400000",Central Mediterranean,,Uncategorized,4
40334,Mediterranean,17-Mar-15,2015,,Mar,5,3,8,8,,,,Drowning,"Bodrum, Turkey, en route to Kos",IOM Turkey,"37.020073000000, 27.401316000000",Eastern Mediterranean,,Uncategorized,4
40331,North Africa,11-Mar-15,2015,,Mar,4,8,12,18,,,1,Drowning,"Near Tan-Tan Beach, Gran Canaria",Departamento 19,"28.102399700000, -15.415593300000",Western African,http://bit.ly/1iNy6UW,Uncategorized,1
40639,Middle East,10-Mar-15,2015,,Mar,2,,2,,,2,,Hypothermia,"Uzgaç Village, Turkey",BGN news,"41.792270000000, 26.437847000000",,http://bit.ly/1MEQNmg,Western Asia,1
40328,North Africa,8-Mar-15,2015,,Mar,4,,4,30,,,,Drowning,Off the coast of Tan-Tan in the Maghreb country,Ansa Med,"28.438040800000, -11.098737400000",Western African,http://bit.ly/18CGLod,Uncategorized,1
